summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
220715221,0950411,2015-01-14 12:01:00,,EMPLOYEE LOSES CONSCIOUSNESS AND FALLS INSTALLING CANVAS AND,"UNCONSCIOUSNESS,CONCUSSION,FALL,FALL PROTECTION",H,1,56,,E,,X,,,2017-02-24 01:00:54.645861
220703078,0950632,2015-01-06 09:01:00,,"WORKER FALLS FROM LADDER, SUSTAINS BRAIN, HEAD, AND OTHER IN","ROOFER,LADDER,ROOF,HEAD,FALL PROTECTION,BUILDING,CONSTRUCTION,FALL,BRAIN",A,2,,A,C,,,,,2017-02-24 01:00:54.645861
220701361,0950633,2015-01-15 09:01:00,,EMPLOYEE FALLS THROUGH ROOFING STRUCTURE AND FRACTURES THREE,"RIB,FALL PROTECTION,LADDER,ROOF,FRACTURE,FALL,WORK SURFACE,COLLAPSE,CONSTRUCTION,ROOFER",C,2,,A,C,,,,,2017-02-24 01:00:54.645861
220706626,0420600,2015-01-31 08:01:00,,WORKER INSTALLING PLYWOOD SHEETS FOR ROOF FALLS AND IS KILLE,"ROOFER,BRAIN,BUILDING,HEAD,ROOF,INSTALLING,FALL PROTECTION,FALL,CONSTRUCTION",A,1,16,C,A,,X,,,2017-02-24 01:00:54.645861
220319750,0522500,2012-07-26 12:07:00,,EMPLOYEE AMPUTATES FINGERS IN MEAT PROCESSING EQUIPMENT,"FINGER,AMPUTATION,MEAT SLICING MACHINE",,,,,,,,,,2017-02-24 01:00:54.645861
220313753,0418400,2012-06-18 04:06:00,,EMPLOYEE RECEIVES BURNS FROM DIESEL FUEL SPILL AND LATER DIE,"BURN,FIRE,COMBUSTIBLE LIQUID",,,,,,,X,,,2017-02-24 01:00:54.645861
220772180,0950643,2015-06-01 03:06:00,,EMPLOYEE FALLS FROM HOOD OF TRACTOR AND DIES FROM INJURY TO ,"SPLEEN,FALL,TRACTOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220772693,0420600,2015-06-05 03:06:00,,EMPLOYEE FALLS OFF HORSE AND DROWNS IN A CATTLE POND.,"ANIMAL,DROWNING,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220773485,0111500,2015-01-23 09:01:00,,EMPLOYEE KILLED WHEN CAUGHT BETWEEN STEEL PLATE AND A FLAT B,"STEEL PLATE,FROZEN,CRANE",,,,,,,X,,,2017-02-24 01:00:54.645861
220774061,0728900,2015-06-09 03:06:00,,EMPLOYEE DIES FROM HEART ATTACK,"HEART ATTACK,HEAT",,,,,,,X,,,2017-02-24 01:00:54.645861
220774442,0419400,2015-06-18 09:06:00,,EMPLOYEE IS KILLED IN FORKLIFT ROLLOVER ACCIDENT WHILE UNLOA,"CRUSHING,ROLL-OVER,POWERED INDUSTRIAL VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220774673,0214500,2015-06-15 02:06:00,,EMPLOYEE IS SWEPT AWAY FROM BRIDGE AND DROWNS,"RIVER,BRIDGE,DROWNING",,,,,,,X,,,2017-02-24 01:00:54.645861
220774830,0626000,2015-06-16 02:06:00,,EMPLOYEE ELECTROCUTES THEMSELVES WHILE REPAIRING FAULTY ELEC,"TRANSFORMER,ELECTROCUTED,ELECTRICAL",,,,,,,X,,,2017-02-24 01:00:54.645861
220775068,0316300,2015-06-18 10:06:00,,EMPLOYEE DIES FROM INJURIES AFTER BEING PINNED BY OVERTURNED,"PINNED,POWERED INDUSTRIAL VEHICLE,ROLL-OVER,LEG,CRUSHING,THIGH",,,,,,,X,,,2017-02-24 01:00:54.645861
220775324,0524700,2015-06-19 04:06:00,,EMPLOYEE IS KILLED WHEN RUN OVER AND CRUSHED BY TRACTOR,"STRUCK BY,RUN OVER,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220775399,0626600,2015-06-19 12:06:00,,EMPLOYEE IS CRUSHED AND KILLED WHEN VEHICLE FALLS FROM JACK ,"AUTOMOTIVE REPAIR,MECH MALFUNCTION,JACK,BATTERY,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220775449,0522900,2015-06-09 04:06:00,,EMPLOYEE DIES FROM BRONCHIAL ASTHMA ATTACK,"RESPIRATORY,COLLAPSE",,,,,,,X,,,2017-02-24 01:00:54.645861
220777965,0454714,2015-03-17 09:03:00,,EMPLOYEE FALLS ON FLOOR AND DIES FROM INJURIES,"WALKING SURFACE,KNEE,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220780621,0215000,2015-03-26 03:03:00,,EMPLOYEE KILLED IN A WORKPLACE EXPLOSION AND FIRE.,"STRUCTURAL COLLAPSE,FIRE,GAS LEAK,GAS,EXPLOSION,BURN,COLLAPSE",,,,,,,X,,,2017-02-24 01:00:54.645861
220801997,0454712,2015-10-02 04:10:00,,EMPLOYEE IS KILLED WHEN STRUCK BY ATTACHMENT ON BOOM OF TRAC,"STRUCK BY,BOOM,EXCAVATOR,BOOM TRUCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220813620,0214200,2015-11-30 01:11:00,,EMPLOYEE FALLS FROM ROOF AND DIES FROM HEAD INJURY.,"FALL,ROOF",A,2,30,,C,,X,,,2017-02-24 01:00:54.645861
220814347,0418800,2015-12-02 04:12:00,,EMPLOYEE STRUCK BY AIR COMPRESSOR WHEN THE RIGGING BECAME UN,"STRUCK BY,CRANE LOAD,OVERHEAD CRANE,RIGGING",B,,,G,A,,X,,,2017-02-24 01:00:54.645861
220751887,0355111,2015-03-24 12:03:00,,A BLOCK CUT FROM A TREE FELL AND STRUCK AN EMPLOYEE CAUSING ,"STRUCK BY,TREE FELLING,TREE LIMB,TREE",,,,,,,X,,,2017-02-24 01:00:54.645861
220843262,0626300,2016-04-08 10:04:00,,WORKER IS KILLED BY LOAD THAT SLIDES OFF FORKLIFT TRUCK.,"STRUCK BY,TORSO,FALLING OBJECT,IND TRK OPERATOR,MECH MAT HANDLING,INDUSTRIAL TRUCK,MATERIAL HANDLING,UNSTABLE LOAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220260756,0627700,2012-08-23 03:08:00,,EMPLOYEE IS STRUCK AND KILLED BY A EXCAVATOR COUNTERWEIGHT,"STRUCK BY,NECK,EXCAVATOR,HEAD,MATERIAL HANDLING,LACERATION,FRACTURE",P,,0,,D,,X,,,2017-02-24 01:00:54.645861
220200554,0625400,2012-05-30 01:05:00,,EMPLOYEE HAS FINGERTIP AMPUTATED AFTER BEING CRUSHED BY A LO,"ROLLER--MACH/PART,THUMB,CRUSHED,AMPUTATION",,,,,,,,,,2017-02-24 01:00:54.645861
220894299,0950625,2016-10-11 11:10:00,,EMPLOYEE DIES OF UNKNOWN CAUSES IN A HOTEL ROOM.,TRENCH,C,1,20,C,A,,X,,,2017-02-24 01:00:54.645861
220766075,0523300,2015-05-07 08:05:00,,EMPLOYEE CRUSHED UNDER SEMI-TRACTOR,"TRAILER TRUCK,CRUSHED,JACK",,,,,,,X,,,2017-02-24 01:00:54.645861
220157754,0830300,2012-04-27 08:04:00,,EMPLOYEE KILLED WHEN STRUCK BY WELDMENT,"STRUCK BY,HEAD,CHEST",,,,,,,X,,,2017-02-24 01:00:54.645861
220311351,0625700,2012-08-23 12:08:00,,EMPLOYEE IS KILLED BY CARBON MONOXIDE POISONING,"TOXIC ATMOSPHERE,CARBON MONOXIDE,INHALATION,CHEMICAL,POISONING,ASPHYXIATED",,,,,,,X,,,2017-02-24 01:00:54.645861
220860019,0355111,2016-04-05 07:04:00,,EMPLOYEE WAS CAUGHT IN THE GATHERING ARM OF THE 2002 HYDRO-A,"TREE,AGRICULTURE,MACHINE GUARDING,AGRICULTURE MACHINERY/VEHICLE,TREE SHEAR",,,,,,,X,,,2017-02-24 01:00:54.645861
220235758,0521400,2012-07-27 04:07:00,,EMPLOYEE IS OPERATING INDUSTRIAL TRUCK AND IS CRUSHED AND KI,"SUSPENDED LOAD,CRUSHING,STRUCK BY,POWERED INDUSTRIAL VEHICLE,MATERIAL HANDLING",,,,,,,X,,,2017-02-24 01:00:54.645861
220707046,0521400,2015-02-02 09:02:00,,EMPLOYEE IS KILLED BY MECHANICAL EXPLOSION DURING COMPRESSED,"PRESSURE RELEASE,STRUCK BY,RUPTURE,WELDING,FLYING OBJECT,WELDER,VALVE,TANK",,,,,,,X,,,2017-02-24 01:00:54.645861
220220156,0626300,2012-07-07 03:07:00,,TWO EMPLOYEES ARE KILLED WHEN TOWER CRANE MAST COLLAPSE,"STRUCTURAL COLLAPSE,RIGGING,TOWER,CRANE,CRANE COUNTERWEIGHT,HOIST,COLLAPSE",C,4,50,,A,,X,,,2017-02-24 01:00:54.645861
220235956,0316700,2012-06-08 12:06:00,,"EMPLOYEE RECEIVES ELECTRICAL BURNS AFTER TWO FUSES AT 13,200","ARM,EXPLOSION,ELECTRIC SHOCK,BURN",O,1,8,A,B,,,,,2017-02-24 01:00:54.645861
220701510,0524500,2015-01-23 05:01:00,,EMPLOYEE DIES OF PULMONARY EMBOLISM NINE DAYS AFTER FRACTURI,"PULMONARY EMBOLISM,SLIP,SLIPPERY SURFACE,LEG,FRACTURE,WORK SURFACE",,,,,,,X,,,2017-02-24 01:00:54.645861
220767560,0625700,2015-05-07 10:05:00,,EMPLOYEE RECEIVES SEVERAL FLASH BURNS WHEN PULLING CABLE FRO,"BURN,CIRCUIT BREAKER,NECK,HAND,FIRE,FACE,ELECTRIC CABLE,EAR,CHEST",,,,,,,,,,2017-02-24 01:00:54.645861
220722227,0522500,2015-02-09 10:02:00,,EMPLOYEE WAS KILLED AFTER SUSTAINING A CRUSHING INJURY TO TH,"ANIMAL,CRUSHING,CHEST,AGRICULTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220267959,0112600,2012-08-29 11:08:00,,EMPLOYEE FALLS OFF OVERPASS AND IS KILLED,"FALL,HIGHWAY",I,,60,,C,,X,,,2017-02-24 01:00:54.645861
220125553,0522000,2012-04-02 10:04:00,,EMPLOYEE'S FINGER IS AMPUTATED IN SPOT WELDER.,"SPOT WELDING,AMPUTATION,NIP POINT,FINGER",,,,,,,,,,2017-02-24 01:00:54.645861
220245559,0418100,2012-08-10 02:08:00,,EMPLOYEE KILLED WHILE CAUGHT-BETWEEN TRACTOR TRUCK AND CAB.,"CAUGHT IN,ASPHYXIATED,HYDRAULIC LIFT",,,,,,,X,,,2017-02-24 01:00:54.645861
220698484,0855610,2015-01-08 02:01:00,,EMPLOYEE IS KILLED WHEN DERRICK STRUCTURE FAILS,"STRUCTURAL COLLAPSE,RIB,STRUCK BY,FRACTURE,OIL WELL DRILLING/SERVICING,HEMORRHAGE,FALLING OBJECT,BRAIN,SKULL",,,,,,,X,,,2017-02-24 01:00:54.645861
220896203,0950624,2016-10-14 05:10:00,,EMPLOYEE IS KILLED IN FALL FROM A ROOF TOP THROUGH A SKYLIGH,"SKYLIGHT,STRUCK AGAINST,FALL,ROOF,CONCRETE",,,,,,,X,,,2017-02-24 01:00:54.645861
220263958,0317500,2012-08-28 03:08:00,,EMPLOYEE IS STRUCK AND KILLED BY A PAVING ROLLER MACHINE,"CRUSHING,ROLLER--CONST EQUIP,STRUCK BY,REPAIR",,,,,,,X,,,2017-02-24 01:00:54.645861
220063523,0728900,2012-01-11 10:01:00,,EMPLOYEE SUSTAINS ELECTIC SHOCK WHILE PERFORMING MAINTENANCE,"SHOCK,ELECTRICAL,ELECTRIC SHOCK,MAINTENANCE,WORK SURFACE",,,,,,,,,,2017-02-24 01:00:54.645861
220020010,0522500,2011-05-27 01:05:00,,EMPLOYEE IS KILLED FROM CHEMICAL HEAT AFTER EXITING PROCESS ,"CHEMICAL,HEAT",,,,,,,X,,,2017-02-24 01:00:54.645861
220214555,0521100,2012-07-05 09:07:00,,EMPLOYEE IS KILLED WHEN STRUCK BY FALLING CRANE,"TANDEM LIFT,MATERIAL HANDLING,FALLING OBJECT,CRANE,STRUCK BY",I,0,50,G,A,,X,,,2017-02-24 01:00:54.645861
220767487,0523300,2015-05-13 06:05:00,,EMPLOYEE ASPHYXIATED FROM LONG TERM EXPOSURE TO CARBON MONOX,"TOXIC ATMOSPHERE,ASPHYXIATED,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,CARBON MONOXIDE",,,,,,,X,,,2017-02-24 01:00:54.645861
220899629,0729700,2016-10-26 10:10:00,,THREE WORKERS ARE INJURED IN SCAFFOLD TIP OVER,"RIB,FALL PROTECTION,KNEE,SCAFFOLD,FRACTURE,FALL,STRUCK BY,CONTUSION",,,,,,,,,,2017-02-24 01:00:54.645861
220195754,0317300,2012-04-13 12:04:00,,EMPLOYEE IS CAUGHT BY LIFTGATE AND IS KILLED,"PINNED,HYDRAULIC LIFT,PUMP,CRUSHED,CAUGHT BETWEEN",,,,,,,X,,,2017-02-24 01:00:54.645861
220813489,0950641,2015-01-02 10:01:00,,EMPLOYEE WAS  KILLED AFTER FALLING 27 FEET OFF A ROOF.,"FALL,ROOF",,,,,,,X,,,2017-02-24 01:00:54.645861
220701718,1055320,2015-01-17 07:01:00,,"CONSTRUCTION FOREMAN FALLS FROM LADDER, SUSTAINS FRACTURED V","RIB,UNCONSCIOUSNESS,VERTEBRA,FRACTURE,LADDER,FALL PROTECTION,FALL,CONSTRUCTION",,,,,,,,,,2017-02-24 01:00:54.645861
220268155,0418100,2012-08-30 12:08:00,,EMPLOYEE IS STRUCK BY FALLING CRANE AND IS KILLED,"OVERTURN,STRUCK BY,CRANE,NECK,MATERIAL HANDLING,HEAD,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220280556,0523400,2012-08-10 04:08:00,,EMPLOYEE INJURES HEAD WHEN FALLING TO FLOOR AT WORKSTATION,"STRUCK AGAINST,FALL,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220199566,0316100,2012-06-20 09:06:00,,EMPLOYEE IS INJURED IN FALL THROUGH UNGUARDED FLOOR OPENING,"SHOULDER,UNGUARDED FL OPENING,UNGUARDED,WRIST,LACERATION,LOST BALANCE,FALL",C,,,,A,,,,,2017-02-24 01:00:54.645861
220221352,0317500,2012-07-17 02:07:00,,EMPLOYEE STRUCK AND KILLED WHEN A MOTORIST STRUCK A TELEPHON,"PINNED,HEAD,MOTOR VEHICLE,STRUCK AGAINST,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220167951,0627510,2012-05-13 08:05:00,,TWO EMPLOYEES RECEIVE ELECTRICAL SHOCK WHEN ANTENNA CONTACTS,"STRUCK AGAINST,ELECTRICAL,ELECTRIC SHOCK,INSTALLING,OVERHEAD POWER LINE,ELECTROCUTED,ANTENNA",,,,,,,X,,,2017-02-24 01:00:54.645861
220747687,0418300,2015-03-11 01:03:00,,ONE EMPLOYEE IS KILLED AND ONE IS BURNED FROM AN EXPLOSION A,"WASHING MACHINE,DRY CLEANING,HEAT,EXPLOSION,CHEMICAL,CHEMICAL BURN,CHEMICAL REACTION,CHEMICAL VAPOR,COMBUSTIBLE LIQUID",,,,,,,X,,,2017-02-24 01:00:54.645861
220220958,0522500,2012-07-07 06:07:00,,EMPLOYEE DIES OF HEART ATTACK AFTER WORKING IN HOT ENVIRONME,"CARDIOVASC SYSTEM,HEART ATTACK,HEAT,FIRE EXT SYSTEM",,,,,,,X,,,2017-02-24 01:00:54.645861
220276356,0317000,2012-05-19 06:05:00,,WORKER STRUCK AND KILLED BY CAR WHILE PAINTING FENCE,"PAINTER,STRUCK BY,FENCE,LOST CONTROL,MOTOR VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220702062,0953220,2015-01-19 03:01:00,,"AN EMPLOYEE WORKING FROM SCAFFOLD FALLS, SUSTAINS LEG FRACTU","WALL,WORK PLATFORM,CONSTRUCTION,INSTALLING,SCAFFOLD,LEG,FRACTURE,FALL PROTECTION,FALL",B,3,,,A,,,,,2017-02-24 01:00:54.645861
220010961,0830500,2011-04-21 02:04:00,,EMPLOYEE IS CRUSHED WHEN SHED TIPS OVER,"CRUSHING,FALLING OBJECT",C,,,A,B,,X,,,2017-02-24 01:00:54.645861
220746226,0316700,2015-03-06 08:03:00,,EMPLOYEE IS CRUSHED AND KILLED BY COIL OF WIRE,"CRUSHING,FALLING OBJECT,STRUCK BY,WIRE LINE",,,,,,,X,,,2017-02-24 01:00:54.645861
220724041,0112600,2015-02-11 02:02:00,,EMPLOYEE CRUSHED BETWEEN VEHICLES ON A MAJOR INTERSTATE HIGH,"STRUCK BY,VEHICLE,FRACTURE,HEMORRHAGE",,,,,,,X,,,2017-02-24 01:00:54.645861
220706824,0352430,2015-01-30 10:01:00,,"WORKER LOSES BALANCE, FALLS FROM ROOF, AND SUSTAINS HEAD AND","ROOFER,SPINE,CONSTRUCTION,LADDER,INSTALLING,ROOF,HEAD,FALL PROTECTION,FALL,DECKING",B,3,20,A,C,,,,,2017-02-24 01:00:54.645861
220794226,0112300,2015-03-27 12:03:00,,EMPLOYEE SUSTAINED A LACERATION WHILE OPERATING A MECHANICAL,"CAUGHT IN,MECHANICAL POWER PRESS,AMPUTATION,MACHINE GUARDING,HAND",,,,,,,X,,,2017-02-24 01:00:54.645861
220698039,0627510,2015-01-04 01:01:00,,EMPLOYEE IS ENGULFED IN A CORN GRAIN ELEVATOR AND KILLED.,"CAUGHT IN,STUCK,GRAIN ELEVATOR,AUGER,ASPHYXIATED",,,,,,,X,,,2017-02-24 01:00:54.645861
220194153,0418800,2012-06-15 11:06:00,,"EMPLOYEE IS CRUSHED AND KILLED, TWO OTHERS INJURED WHILE RAI","BEAM,CRUSHED,FALLING OBJECT",A,,,,A,,X,,,2017-02-24 01:00:54.645861
220903835,0523900,2016-11-07 06:11:00,,EMPLOYEE IS STRUCK AND KILLED BY A TRACTOR TRAILER,"CRUSHING,TRACTOR TRAILER,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220338164,0830600,2012-06-25 08:06:00,,ONE EMPLOYEE IS KILLED AND TWO EMPLOYEES ARE INJURED WHEN A ,"PIPE,NITROGEN,FLYING OBJECT,STRUCK BY,EXPLOSION,COMPRESSED GAS",,,,,,,X,,,2017-02-24 01:00:54.645861
220257752,0418800,2012-08-17 12:08:00,,EMPLOYEE IS CRUSHED AND KILLED BY A ROLL OVER REFUSE TRUCK.,"PINNED,TRAFFIC ACCIDENT,EMERGENCY RESPONSE,GARBAGE TRUCK,LOST CONTROL,MOTOR VEHICLE,EJECTED,CRUSHED,STEERING WHEEL",,,,,,,X,,,2017-02-24 01:00:54.645861
220186167,0830600,2012-06-01 02:06:00,,EMPLOYEE IS KILLED WHEN TIRE HE WAS FILLING UP EXPLODES,"TIRE,BLOWOUT--TIRE,AGRICULTURE,HEAD,AGRICULTURE MACHINERY/VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220242762,0523300,2012-07-18 12:07:00,,EMPLOYEE FALLS FROM SCAFFOLD AND SUFFERS DISLOCATED WRIST AN,"SLIP,SCAFFOLD,DISLOCATED,ELBOW,LACERATION,LOST BALANCE,FALL,WRIST",H,8,,G,A,,,,,2017-02-24 01:00:54.645861
220123772,0215000,2012-04-03 11:04:00,,EMPLOYEE IS CRUSHED WHEN SECOND FLOOR ADDITON COLLAPSES,"STRUCTURAL COLLAPSE,RESIDENTIAL CONSTRUCTION,FALLING OBJECT,CRUSHING,FALL",A,2,27,,A,,X,,,2017-02-24 01:00:54.645861
220269757,0626000,2012-04-26 12:04:00,,EMPLOYEE IS EXPOSED TO CARBON DIOXIDE POISONING AND IS INJUR,"REPAIR,CARBON DIOXIDE,ENGINE,INHALATION",,,,,,,,,,2017-02-24 01:00:54.645861
220400766,0626300,2012-04-17 01:04:00,,EMPLOYEE FALLS INTO TRENCH AND IS INJURED,"TRENCH,HEAD,LOST BALANCE,LACERATION,LADDER,ARM,FALL,FRACTURE,EXTENSION LADDER,SHOULDER",M,,,C,A,,,,,2017-02-24 01:00:54.645861
220301758,0521700,2012-06-05 12:06:00,,EMPLOYEE'S FINGERS ARE CRUSHED RESULTING IN AMPUTATIONS WHEN,"PANEL,RAILROAD,AMPUTATED,CRUSHED,FALLING OBJECT,FINGER",Q,,,D,C,,,,,2017-02-24 01:00:54.645861
220701403,1032500,2015-01-26 11:01:00,,EMPLOYEE IS CRUSHED AND KILLED WHEN A VAN FALLS ON HIM.,"STRUCK BY,UNSTABLE LOAD,AUTOMOBILE,MOTOR VEHICLE,FALLING OBJECT,CRUSHED,CHOCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220063770,0523300,2012-02-06 03:02:00,,PROPANE DELIVERY TRUCK CATCHES ON FIRE AND EXPLODES,"PROPANE,FIRE,EXPLOSION,ACCIDENTAL DISCHARGE,CHEMICAL,COMPRESSED GAS,EMERGENCY RESPONSE,DIESEL FUEL TANK,STORAGE TANK",,,,,,,,,,2017-02-24 01:00:54.645861
220777213,0950647,2015-02-14 12:02:00,,EMPLOYEE IS KILLED FROM AN OVERTURNED TRACTOR.,"CAUGHT IN,DROWNING,ROLL-OVER,AGRICULTURE MACHINERY/VEHICLE,TRACTOR",,,,,,,X,,,2017-02-24 01:00:54.645861
220845036,0729300,2016-04-05 09:04:00,,DEAF EMPLOYEE STRUCK AND KILLED BY FALLING TREE.,"STRUCK BY,HEARING LOSS,LOGGER,LOGGING,TREE,TREE FELLING,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220897151,0854910,2016-10-05 09:10:00,,EMPLOYEE IS STRUCK BY TONS OF GLASS DURING REMOVAL FROM TRAN,"STRUCK BY,LACERATION,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220897268,0523400,2016-10-18 02:10:00,,EMPLOYEE DIES IN FALL FROM LADDER.,"PAINTER,LADDER,RESIDENTIAL CONSTRUCTION",H,2,45,A,C,,X,,,2017-02-24 01:00:54.645861
220897391,0418400,2016-11-01 09:11:00,,EMPLOYEE IS KILLED IN FALL FROM LADDER,"SKULL,HEAD,FALL,FRACTURE,LADDER",B,2,24,G,A,,X,,,2017-02-24 01:00:54.645861
220898084,0452110,2016-05-24 12:05:00,,"EMPLOYEE STRUCK BY FALLING TREE, LATER DIES FROM INJURIES","STRUCK BY,TREE FELLING",,,,,,,X,,,2017-02-24 01:00:54.645861
220898993,0552700,2016-10-25 12:10:00,,TRUCK DRIVER STRUCK AND KILLED BY METAL PIPING,"STRUCK BY,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220899082,0626600,2016-10-25 06:10:00,,EMPLOYEE CRUSHED AND KILLED BY MOTOR VEHICLE,"PINNED,TRUCK,EQUIPMENT FAILURE,HEAD,BRAKE,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220899371,0453720,2016-10-26 11:10:00,,EMPLOYEE IS KILLED IN FALL FROM ROOF,"ROOFER,STRUCK AGAINST,FALL,ROOF,FALL PROTECTION",,,,,,,X,,,2017-02-24 01:00:54.645861
220899843,0418100,2016-10-12 12:10:00,,"EMPLOYEE IS ELECTROCUTED, TWO OTHERS RECEIVE ELECTRIC SHOCK ","TRUSS,CRANE,ELECTRIC SHOCK,RIGGING,OVERHEAD POWER LINE,ELECTROCUTED,BOOM SUPPORT CABLE",A,2,16,,A,,X,,,2017-02-24 01:00:54.645861
220902126,0452110,2016-10-17 12:10:00,,EMPLOYEE IS KILLED WHEN TRAMPLED BY A COW,"ANIMAL,AGRICULTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220902621,1050210,2016-11-01 01:11:00,,EMPLOYEE IS CRUSHED AND KILLED WHEN CAUGHT IN ICE MACHINE,"ASPHYXIATED,LOCKOUT/TAGOUT,MACHINE GUARDING,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220902647,0522000,2016-11-03 10:11:00,,EMPLOYEE IS CRUSHED AND KILLED BY FALLING TREE,"TREE,AGRICULTURE,CRUSHED,FALL PROTECTION,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220903280,0950633,2016-11-04 08:11:00,,EMPLOYEE FALLS FROM LADDER AND IS KILLED,"PAINTER,SKULL,FALL,HEAD,FRACTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220178164,0418800,2012-05-24 10:05:00,,EMPLOYEE KILLED IN BOAT COLLISION IN STORM WATER TREATMENT A,"STRUCK BY,AGRICULTURE MACHINERY/VEHICLE,BOAT",,,,,,,X,,,2017-02-24 01:00:54.645861
220232953,0524200,2012-05-23 02:05:00,,EMPLOYEE AMPUTATES THE TIP OF TWO FINGERS WHEN CAUGHT IN MAC,"ROLLER--MACH/PART,THUMB,FINGER,AMPUTATION,GLOVE",,,,,,,,,,2017-02-24 01:00:54.645861
220063929,0830300,2012-02-03 12:02:00,,EMPLOYEE DIES FROM INJURIES SUSTAINED IN FALL,"COLLAPSE,FALL,ELEVATED WORK PLAT",,,,,,,X,,,2017-02-24 01:00:54.645861
220253959,0521400,2012-04-10 12:04:00,,EMPLOYEE'S HAND IS CAUGHT IN MACHINERY AND FINGERS ARE AMPUT,"POINT OF OPERATION,CAUGHT BY,FINGER,AMPUTATED,SCRAP METAL,SHEARING MACHINE,UNGUARDED",,,,,,,,,,2017-02-24 01:00:54.645861
220204952,0522300,2012-06-25 12:06:00,,EMPLOYEE IS INJURED IN FALL AFTER COLLIDING WITH A COWORKER ,"COLLISION,FRACTURE,HIP,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220698732,0111500,2015-01-06 11:01:00,,EMPLOYEE SUSTAINS MULTIPLE INJURIES IN FALL FROM JOB TRAILER,"ACCESS/EGRESS,FRACTURE,RESIDENTIAL CONSTRUCTION,LUNG,FALL,SHOULDER,ARM,CONSTRUCTION,ELEVATED WORK PLATFORM,STAIR,RIB",A,3,,F,B,,,,,2017-02-24 01:00:54.645861
220718258,0950614,2015-02-09 11:02:00,,THREE OF AN EMPLOYEE'S FINGERS WERE PARTIALLY AMPUTATED WHIL,"BLADE,AMPUTATION,FINGER",,,,,,,,,,2017-02-24 01:00:54.645861
220894513,0552700,2016-10-05 12:10:00,,EMPLOYEE INJURES HEAD AND NECK IN FALL FROM TANKER TRAILER,"TRAILER TRUCK,NECK,LOST BALANCE,FALL,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220700165,0729300,2015-01-12 01:01:00,,EMPLOYEE SUSTAINS BROKEN JAW AND LACERATED LIVER IN FALL FRO,"RAFTER,LIVER,SCAFFOLD,LACERATION,CONSTRUCTION,FALL PROTECTION,FRACTURE,INSTALLING,FALL,CARPENTER",B,,,D,A,,,,,2017-02-24 01:00:54.645861
220904064,0521400,2016-11-07 12:11:00,,EMPLOYEE IS ELECTROCUTED WHILE INSTALLING STORM HARDENING SY,"POWER LINE WORKER,ELECTROCUTED,ELECTRICAL,BURN",O,,,,A,,X,,,2017-02-24 01:00:54.645861
220904072,0522300,2016-10-16 09:10:00,,SIX EMPLOYEES ARE INFECTED WITH LEGIONELLA AND ONE EMPLOYEE ,LEGIONAIRES DISEASE,,,,,,,X,,,2017-02-24 01:00:54.645861
220904163,0355124,2016-11-08 05:11:00,,EMPLOYEE COLLAPSES AND DIES AFTER MOVING FURNITURE AT WORK S,"COLLAPSE,HEART ATTACK",,,,,,,X,,,2017-02-24 01:00:54.645861
220904346,0950614,2016-11-08 08:11:00,,EMPLOYEE FALLS FROM LADDER AND IS KILLED,"TANK,LADDER,FALL,AVALANCHE",,,,,,,X,,,2017-02-24 01:00:54.645861
220906283,0355114,2016-10-04 11:10:00,,EMPLOYEE SUFFERS HEART ATTACK AND DIES WHILE AT WORK DESK,"CARDIAC ARREST,HEART ATTACK",,,,,,,X,,,2017-02-24 01:00:54.645861
